formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C12H26O5	[M + H]+	C12H27O5+	Fatty acids	0.984	Fatty acyls	0.933	Fatty alcohols	0.879	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.980	Secondary alcohols	0.751	Secondary alcohols	0.751	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	251.186	188	3.128	707666838304474382	707666514147671046	596	
1	C14H26O6	[M - H2O + H]+	C14H25O5+	Fatty acids	0.619	Fatty Acids and Conjugates	0.178	Dicarboxylic acids	0.275	Lipids and lipid-like molecules	0.670	Fatty Acyls	0.578					Fatty Acyls	0.578	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Secondary alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	273.168	188	3.130	707666841043355246	707666514172836874	597	
1	C18H26O11	[M + H3N + H]+	C18H30NO11+	Terpenoids	0.995	Monoterpenoids	0.996	Secoiridoid monoterpenoids	0.866	Lipids and lipid-like molecules	0.787	Prenol lipids	0.843	Terpene glycosides	0.811			Terpene glycosides	0.811	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	436.182	188	3.132	707666847162845450	707666514193808398	598	
1	C18H26O11	[M + Na]+	C18H26NaO11+	Terpenoids	0.611	Monoterpenoids	0.629	Secoiridoid monoterpenoids	0.435	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.980	Monosaccharides	0.867	Hexoses	0.598	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	441.137	188	3.133	707666846374316202	707666514214779922	599	
1	C9H8O3	[M - H2O + H]+	C9H7O2+	Shikimates and Phenylpropanoids	0.991	Phenylpropanoids (C6-C3)	0.997	Cinnamic acids and derivatives	0.998	Phenylpropanoids and polyketides	0.965	Cinnamic acids and derivatives	0.951	Hydroxycinnamic acids and derivatives	0.956	Coumaric acids and derivatives	0.964	Coumaric acids	0.945	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Coumaric acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	147.044	188	3.133	707666820935859805	707666514256722970	601	
2	C14H13N7O6	[M - H2O + H]+	C14H12N7O5+	Amino acids and Peptides	0.144	Nucleosides	0.216	Purine alkaloids	0.086	Benzenoids	0.977	Benzene and substituted derivatives	0.842					Benzene and substituted derivatives	0.842	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	358.090	189	3.152	707666867484250558	707666514298666018	603	
1	C18H26N2O8	[M - H2O + H]+	C18H25N2O7+	Alkaloids	0.529	Ornithine alkaloids	0.276	Dipeptides	0.236	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.892	Amino acids and derivatives	0.893	Alpha amino acids	0.529	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Organooxygen compounds; Fatty acid esters; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Alpha amino acids; Benzenoids; Amines; 1,2-diols; N-arylamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.166	189	3.153	707666865546481958	707666514323831846	604	
1	C16H19NO8	[M - H2O + H]+	C16H18NO7+	Alkaloids	0.910	Tyrosine alkaloids	0.502	Cyanogenic glycosides	0.162	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.990	Glycosyl compounds	0.887	Phenolic glycosides	0.567	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; O-glucuronides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	336.108	189	3.154	707666836488340432	707666514369969198	606	
1	C10H11NO2	[M - H2O + H]+	C10H10NO+	Alkaloids	0.969	Tryptophan alkaloids	0.447	Simple indole alkaloids	0.277	Benzenoids	0.816							Benzenoids	0.816	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	160.076	189	3.154	707666845787113585	707666514344803370	605	
1	C11H12O5	[M - H2O + H]+	C11H11O4+	Shikimates and Phenylpropanoids	0.932	Phenylpropanoids (C6-C3)	0.998	Cinnamic acids and derivatives	0.995	Phenylpropanoids and polyketides	0.972	Cinnamic acids and derivatives	0.970	Hydroxycinnamic acids and derivatives	0.979	Coumaric acids and derivatives	0.980	Coumaric acids and derivatives	0.980	Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	207.066	190	3.162	707666850698644187	707666514411912246	608	
1	C16H12N4O5	[M + H3N + H]+	C16H16N5O5+	Shikimates and Phenylpropanoids	0.273	Coumarins	0.634	Simple coumarins	0.793	Benzenoids	0.991	Phenol ethers	0.502					Phenol ethers	0.502	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	358.114	190	3.163	707666847536138584	707666514458049598	610	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	Amino acids and Peptides	0.844	Small peptides	0.180	Aminoacids	0.073	Organic nitrogen compounds	0.998	Organonitrogen compounds	0.985					Organonitrogen compounds	0.985	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	162.999	190	3.170	707666826187128946	707666514122505218	595	
1	C12H20	[M + H3N + H]+	C12H24N+	Terpenoids	0.598	Fatty acyls	0.687	Hydrocarbons	0.334	Hydrocarbons	0.990	Unsaturated hydrocarbons	0.813	Unsaturated aliphatic hydrocarbons	0.841			Unsaturated aliphatic hydrocarbons	0.841	Organic compounds; Hydrocarbons; Saturated hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Chemical entities	182.191	191	3.189	707666841664112333	707666514483215426	611	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	Amino acids and Peptides	0.937	β-lactams	0.106	Cyclamides	0.115	Organoheterocyclic compounds	0.974	Azoles	0.637					Azoles	0.637	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	190.994	191	3.191	707666857304673737	707666514437078074	609	
5	C24H48O11Si	[M + H]+	C24H49O11Si+	Fatty acids	0.292	Monoterpenoids	0.129	Halogenated fatty acids	0.029	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Ethers	0.963	Dialkyl ethers	0.935	Dialkyl ethers	0.935	Organic compounds; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	541.305	192	3.198	707666852732881884	707666514504186950	612	
3	C30H62O16	[M + H3N + H]+	C30H66NO16+	Fatty acids	0.838	Fatty acyls	0.518	Fatty alcohols	0.419	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.994	Dialkyl ethers	0.994	Polyethylene glycols	0.997	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	696.439	192	3.205	707666845510289505	707666514550324302	614	
1	C10H14OS2	[M + H3N + H]+	C10H18NOS2+	Terpenoids	0.918	Monoterpenoids	0.915	Menthane monoterpenoids	0.388	Organosulfur compounds	0.978	Thioethers	0.474	Dialkylthioethers	0.530			Dialkylthioethers	0.530	Organic compounds; Organosulfur compounds; Organooxygen compounds; Carbonyl compounds; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	232.083	193	3.223	707666827697078510	707666514596461654	616	
1	C23H46O13	[M + H3N + H]+	C23H50NO13+	Terpenoids	0.184	Polyethers	0.063	Polysaccharides	0.049	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.986	Dialkyl ethers	0.970	Polyethylene glycols	0.918	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	548.328	193	3.225	707666840745559597	707666514617433178	617	
1	C10H16O2	[M + H3N + H]+	C10H20NO2+	Fatty acids	0.938	Fatty Acids and Conjugates	0.455	Unsaturated fatty acids	0.536	Lipids and lipid-like molecules	0.675	Fatty Acyls	0.518	Fatty acids and conjugates	0.472	Unsaturated fatty acids	0.563	Unsaturated fatty acids	0.563	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	186.149	194	3.235	707666819123920325	707666514638404702	618	
1	C10H14O2	[M + H3N + H]+	C10H18NO2+	Fatty acids	0.784	Fatty Acids and Conjugates	0.499	Unsaturated fatty acids	0.744	Organic acids and derivatives	0.834	Carboxylic acids and derivatives	0.842	Carboxylic acids	0.574			Carboxylic acids	0.574	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	184.134	194	3.241	707666854037310585	707666514663570530	619	
1	C22H29NO12	[M + H3N + H]+	C22H33N2O12+	Alkaloids	0.984	Tryptophan alkaloids	0.999	Simple indole alkaloids	0.964	Organoheterocyclic compounds	1.000	Indoles and derivatives	1.000	Indolyl carboxylic acids and derivatives	0.947	Indole-3-acetic acid derivatives	0.976	Indole-3-acetic acid derivatives	0.976	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Indole-3-acetic acid derivatives; Indolyl carboxylic acids and derivatives; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Substituted pyrroles; Polyols; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; N-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	517.204	195	3.242	707666848211421614	707666514684542054	620	
1	C24H21NO4S2	[M + H3N + H]+	C24H25N2O4S2+	Shikimates and Phenylpropanoids	0.399	Coumarins	0.191	Penicillins	0.203	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.989	Amino acids and derivatives	0.989	N-acyl-alpha amino acids	0.549	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	469.125	195	3.253	707666852963568667	707666514705513578	621	
1	C11H10N2O3	[M - H2O + H]+	C11H9N2O2+	Alkaloids	0.960	Anthranilic acid alkaloids	0.789	Pyridine alkaloids	0.100	Benzenoids	0.979	Phenol ethers	0.854	Anisoles	0.846			Anisoles	0.846	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	201.066	196	3.262	707666842305840919	707666514751650930	623	
1	C4H7Cl2NO	[M - H2O + H]+	C4H6Cl2N+	Fatty acids	0.790	Fatty amides	0.226	Halogenated fatty acids	0.835	Organic acids and derivatives	0.909	Carboxylic acids and derivatives	0.838	Carboxylic acid derivatives	0.715	Carboxylic acid amides	0.770	Secondary carboxylic acid amides	0.562	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkanolamines; Halohydrins; Chlorohydrins; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	137.988	196	3.264	707666825226633212	707666514726485102	622	
