cluster index	parent mass	RTMean	ATTRIBUTE_condition:GNPSGROUP:control_positive	ATTRIBUTE_condition:GNPSGROUP:P2_negative	ATTRIBUTE_condition:GNPSGROUP:P2_positive	ATTRIBUTE_condition:GNPSGROUP:control_negative	ATTRIBUTE_condition:GNPSGROUP:nan	component	#Scan#	Compound_Name
1082	172.1706463616745	5.867804	862341.94	773193.015	804866.64	834455.1		28		
1083	269.21258929295914	5.8692384	993811.06	1138271.4400000002	1066274.45	1176612.5		183		
1084	309.2060226474916	5.897045	369196.84	389844.215	370074.835	376332.4		349		
1085	616.1802748456184	5.9028416	0.0	1065045.825	1182791.725	1465767.2		-1	1085.0	Spectral Match to Hemin cation from NIST14
1086	139.98349416339272	5.869771	740359.25	676451.1625000001	603720.955	969680.44		26		
1087	244.26487470969573	5.914359	153019.97	1585610.875	1905216.65	1608206.6		86		
1088	288.254650324734	5.9096274	0.0	294107.605	280549.645	0.0		128		
1089	307.1898436481739	5.889532	238524.58	248183.76	251307.285	235395.64		198		
1090	288.2548942759682	5.916733	0.0	370704.3375	279133.53500000003	720907.7		128		
1091	162.99919347954955	5.8975534	1779142.0	1420132.375	1003850.775	1468106.5		3		
1092	244.2647155328924	5.9149346	153019.97	1202409.34	1997395.5	0.0		86		
1093	237.18639462364425	5.928476	862110.9	668288.265	958568.4	884336.5		146		
1094	276.1951265409718	5.928476	1682651.5	1298028.6	1906281.925	1726764.1		218		
1095	272.2598711805754	5.9628663	877839.5	849630.7375	1827155.5925	570791.3		128		
1096	276.1949225518001	5.929325	1644818.0	1704281.725	1739972.375	1865955.1		218		
1097	237.1862227195235	5.9297843	844815.7	886188.2150000001	904672.3775	923272.06		146		
1098	254.2128411698409	5.9297843	4430134.5	4568316.75	4532786.0	4846160.0		71		
1099	254.2489181927226	5.930627	0.0	294160.705	781385.0850000001	296715.5		71		
1100	254.21284505038184	5.934675	4478332.5	4641406.125	4836379.625	4511906.5		71		
1101	227.17615470525803	5.9408875	0.0	0.0	0.0	0.0		42		
1102	616.4665434953557	5.9526715	178264.83	191913.4925	183368.595	198753.75		72		
1103	190.9942394506085	5.965963	1497273.0	1497988.6	1950240.95	1576011.5		41		
1104	317.1379166354272	5.9593806	761986.4	873397.2	1379363.875	1391793.1		-1		
1105	277.14523937273265	5.969909	480102.0	569458.61	866183.51	852707.3		220		
1106	381.312966092659	5.9691453	194081.69	487801.725	576850.895	360610.56		145		
1107	272.25986727065964	5.987806	877839.5	969290.4125	2185170.8125	1220540.0		86		
1108	277.1449512897387	5.970697	470164.78	787821.2350000001	835617.4675	875793.0		220		
1109	317.13768517163624	5.9671097	741599.1	1223214.215	1340712.625	1403709.8		-1		
1110	200.23868311398687	5.9732957	517805.94	514249.32	827846.585	823582.8		243		
1111	200.2384879768015	5.976188	495604.72	727605.48	794821.2	864022.44		243		
1112	294.24438972532164	5.987937	0.0	786942.4600000001	388378.665	727000.0		-1		
1113	162.99921339209408	5.995292	0.0	1066575.375	1389643.1	1098328.6		3		
1114	190.99423337079057	5.995536	0.0	1465914.1	1857204.85	1568866.6		41		
1115	209.1186219279788	5.9993834	4402627.5	3342412.875	4671154.625	4529886.5		39		
1116	237.11367130415937	5.9965477	3030378.8	2324555.975	3267694.55	3192393.0		39		
1117	255.1242772185507	5.998194	2725918.0	2119851.5	2890641.125	2849580.0		39		
1118	311.18706834485835	6.000516	15429447.0	12181269.0	17095595.5	16520861.0		39		
1119	333.16910648421776	6.0007496	3023069.5	2377889.0	3406818.375	3438497.2		-1		
1120	356.2452385861478	5.9965477	1275977.0	1043980.225	1255988.4874999998	1174989.4		283		
1121	272.2598685185114	5.9977584	768118.1	1028882.2525	1017212.6	1345733.4		86		
1122	209.1184711840032	5.9986362	4264955.5	4336629.25	4440130.5	4920694.0		39		
1123	237.1134525405542	5.9986362	3006953.2	3039683.425	3097726.475	3472273.0		39		
1124	255.1240961343977	5.9986362	2677309.0	2737948.95	2763695.0	3016168.8		39		
1125	311.1868395072056	5.9986362	15483877.0	15973775.25	16221702.25	17232792.0		39		
1126	333.16891513038547	5.9986362	2981992.0	3134000.25	3208126.875	3785451.8		-1		
1127	356.24490870649385	5.9986362	1269122.4	1194956.385	1169433.3525	1252078.4		283		
1128	139.9835458057723	5.9941444	431758.25	451546.9475	608358.62	426233.44		26		
1129	349.14307423818104	5.9999924	917090.4	919537.25	966966.45	1171298.9		-1		
1130	293.1760408935633	5.9988713	680516.6	686949.95	677588.075	0.0		39		
1131	137.9883891167594	6.0048733	1075006.6	1081246.75	1114664.69	877251.56		-1		
1132	288.2913396191231	6.0182467	203810.7	656747.5499999999	3148582.2025	219335.31		12		
1133	288.29123590120935	6.0205803	203810.7	690826.4249999999	3073118.2525	219335.31		12		
1134	242.2857698248893	6.0260034	1347214.4	945949.4	1306878.55	1083618.1		178		
1135	242.2855435430317	6.0292	1270228.0	1221071.615	1232910.525	1086651.4		178		
1136	244.2647670486928	6.031962	0.0	66540.5	377773.6675	0.0		-1		
1137	279.094823732258	6.0910845	647167.94	646402.8574999999	640422.685	666743.94		27	1137.0	Spectral Match to Triphenylphosphine oxide from NIST14
1138	251.20193861912267	6.0785747	687440.25	759370.1849999999	687002.85	774504.9		249		
1139	269.21257326356147	6.081685	1294439.2	1455956.075	1319513.3	1431222.5		249		
1140	349.23883669105953	6.088131	0.0	827701.45	649254.8	0.0		13		
1141	269.2125908378883	6.0808196	1248347.4	1442307.6	1362363.6	1348545.8		249		
1142	389.2315756035241	6.089337	0.0	558814.45	139768.4275	618745.6		-1		
1143	349.2391214129062	6.0887585	0.0	1901210.225	637700.0475	2049861.1		13		
1144	258.28066158824225	6.0985866	0.0	696276.24	750952.385	658483.2		-1		
1145	267.1969184262914	6.0912347	467980.84	523032.935	530968.4575	0.0		-1		
1146	214.2543376619716	6.1047664	1257464.4	714117.265	1045329.81	852179.0		275		
1147	214.25418629822963	6.1081986	1179812.5	995251.115	1013466.525	847969.06		275		
1148	309.2061332341768	6.1242337	295596.2	354995.4	386938.3325	325546.53		-1		
1149	309.2059749115088	6.123661	282679.8	400247.75	369526.3025	350737.28		-1		
1150	139.98360870915738	6.1043396	414870.88	526685.6775	455688.98	426233.44		-1		
1151	162.99917493262103	6.124876	1053198.1	1323076.625	1163558.9249999998	1112230.2		3		
1152	190.9941770180858	6.1206007	1394124.9	1797640.55	1587620.45	1568866.6		191		
1153	252.2336113983661	6.146811	2503804.5	3403716.6	3434380.3	3678294.5		80		
1154	252.23343987786737	6.146954	2492398.5	2632955.0	3415978.625	0.0		80		
1155	292.22614411157025	6.153459	861398.44	759299.235	1032209.075	0.0		-1		
1156	239.20183131239665	6.155763	478133.16	425196.75	434290.8675	477610.6		249		
1157	235.1343594045308	6.159991	1443928.2	939430.775	1222073.3	1317882.1		17		
1158	614.4500327656509	6.1613564	0.0	37885.3625	33136.1525	0.0		72		
1159	292.2264968051105	6.160574	804453.94	784141.725	1015528.045	1118926.2		-1		
1160	235.13419282147552	6.1625633	1408181.6	1268368.625	1164524.9249999998	1335410.8		17		
1161	283.19183560288025	6.165726	553671.1	582054.7150000001	565502.4525	590330.25		-1		
1162	275.2021262365511	6.1931233	0.0	691230.5975	407957.145	761861.7		38	1162.0	71606-07-0
1163	288.2913834219016	6.191607	0.0	597945.4	988711.85	287785.62		12		
1164	230.2493197841752	6.193199	821761.75	805323.1125	911601.1875	1466915.9		86		
1165	349.2387944447458	6.195506	0.0	969952.2	873731.68	0.0		13		
1166	389.2315378045448	6.1955676	0.0	1521061.875	486312.79	1510278.6		-1		
1167	349.23907780070215	6.19607	0.0	2185746.15	813586.4450000001	2269600.2		13		
1168	367.2497580212848	6.1955676	0.0	2059975.875	690951.79	2085338.2		13		
1169	230.249203554337	6.1948647	754896.25	847314.9425	865453.5225	1521546.9		86		
1170	288.2911485045466	6.195353	0.0	618266.8	938750.61	287785.62		12		
1171	267.19692546370965	6.19928	413413.72	467113.7025	468832.855	490171.6		59		
1172	329.2818402391987	6.2218366	0.0	0.0	222367.5625	0.0		257		
1173	276.233765873796	6.2416277	603659.75	963085.425	987440.8125	1132900.1		115		
1174	276.2336277514699	6.2404146	672060.44	707777.725	1023722.3	0.0		115		
1175	307.18972779128376	6.2703304	203607.45	218320.535	195361.365	0.0		198		
1176	250.1199140874409	6.266344	57479276.0	50098648.5	44733973.3	62722800.0		256	1176.0	Spectral Match to 2,4,6-Triallyloxy-1,3,5-triazine from NIST14
1177	190.9941883090635	6.2407575	1394124.9	1738297.05	1562190.225	1526997.1		41		
1178	249.14980967366347	6.254279	317647.6	231656.3125	336723.7	0.0		131		
1179	209.15495428538608	6.2725873	1383555.4	1264352.025	1543512.65	1653579.4		39		
1180	170.0570421404361	6.272488	6929884.0	6447498.625	7833149.375	7916053.0		253		
1181	137.98836527351529	6.272602	1057693.1	1248350.2	1074915.6125	1150036.2		-1		
1182	208.07300844470245	6.2730045	1733095.1	1237125.8	1883229.025	1917268.4		75		
1183	209.15477909899764	6.272184	1447748.1	1685886.4	1534927.825	1778305.2		39		
1184	208.0727919111849	6.27392	1714764.0	1549560.2000000002	1794814.15	2100016.2		75		
1185	250.1198695075508	6.274361	56689764.0	49702920.5	58829528.5	66375052.0		256	1185.0	Spectral Match to 2,4,6-Triallyloxy-1,3,5-triazine from NIST14
1186	170.0570173568395	6.2748036	6907568.5	6447255.25	7567064.5	8455918.0		253		
1187	162.99912925391325	6.2738223	982806.5	921846.925	1079810.875	1112230.2		3		
1188	256.22862617323506	6.293175	2466800.8	1772915.0	2507273.4	2363199.8		71		
1189	267.19692712647657	6.285815	405154.62	451751.17	412667.715	424337.28		-1		
1190	227.98411350513152	6.273614	1157464.8	1018841.425	1202102.0	1264622.1		42		
1191	139.98365043374272	6.269934	346782.56	407801.5475	383807.325	388084.16		26		
1192	256.22841202008186	6.292534	2425258.5	2461521.15	2481667.2	2485860.2		71		
1193	396.34921002224377	6.3136563	0.0	694956.6825	216736.525	1303592.5		221		
1194	396.3488755779526	6.314881	0.0	440129.5725	216736.525	0.0		221		
1195	269.2128791722767	6.344106	1431715.8	1107112.725	1530219.7999999998	1388156.4		76		
1196	251.2018733578467	6.3457904	867487.44	944291.4525	880806.8625	781871.6		76		
1197	269.2125952767694	6.3448753	1414496.9	1600284.5499999998	1439499.225	1653541.4		76		
1198	295.1923052295841	6.3472204	799910.3	611260.8025	846342.1375000001	731077.44		267	1198.0	Massbank:NA002994 [6]-Gingerol|5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one
1199	295.1920514277081	6.348967	772737.0	824247.95	766233.285	785534.44		267	1199.0	Massbank:NA002994 [6]-Gingerol|5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one
1200	190.99412702667664	6.3245206	1418929.5	1678191.375	1070949.725	0.0		191		
1201	249.14994574756096	6.36082	454020.66	451131.7425	410471.835	496858.8		131		
1202	251.201822174976	6.3596406	822625.8	831517.1125	763790.225	919899.44		76		
1203	674.5085499412678	6.3605614	185535.66	200803.115	187305.195	202953.45		72		
1204	316.2863324924824	6.34709	184293.44	732879.0	736754.7125	809646.06		-1		
1205	297.2443517954229	6.3797483	888409.2	680839.5	858091.9725	877566.5		329	1205.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
1206	297.24408417283587	6.375946	898630.7	859257.9425	835381.2625000001	884662.6		329	1206.0	Spectral Match to 9(10)-EpOME from NIST14
1207	270.2442365552829	6.378031	583108.56	743829.7125	782909.9475	837600.06		71		
1208	235.1341753059934	6.3773084	640182.9	655847.995	698415.7	662261.7		17		
1209	215.0827485648506	6.3378353	165962.67	51966.75	107507.98	0.0		-1		
1210	333.2053246727511	6.4029083	0.0	868115.665	607661.2725	861749.0		-1		
1211	415.213540488462	6.402058	5409097.5	8126621.875	8526977.5	7858975.0		159	1211.0	DEOXYCHOLATE
1212	453.1701358072024	6.4031897	894673.2	1307610.0750000002	1404511.45	1330044.2		-1		
1213	460.2719213218435	6.4026303	3075463.5	4473085.0	4528564.125	4075198.5		159		
1214	432.240653954091	6.403193	1759227.0	2852508.55	2981974.1	2688313.5		159	1214.0	glycodeoxycholic acid (Chimeric precursor selection)
1215	437.1961416622236	6.403753	890060.44	1396197.9500000002	1473462.75	1427650.9		-1		
1216	415.2133447662117	6.4024506	5807368.5	6532405.375	9099829.375	0.0		159	1216.0	DEOXYCHOLATE
1217	432.2403356591297	6.4034805	1939718.0	2246998.525	3193779.925	0.0		159	1217.0	glycodeoxycholic acid (Chimeric precursor selection)
1218	437.1959332022592	6.4031115	969054.7	1099032.625	1541602.5499999998	0.0		-1		
1219	453.16981180635	6.4027653	946376.4	1018359.85	1506434.9	0.0		-1		
1220	460.2718026885929	6.4023232	3225390.5	3839394.125	4847567.625	4259287.0		159		
1221	268.2287201099015	6.411194	1816462.5	1550822.0	2131912.675	2142024.5		71		
1222	333.20572940854106	6.4103155	0.0	672233.8	637426.8	815411.25		-1		
1223	268.22846022924386	6.413984	1738683.2	2043264.675	2039044.025	2237149.0		71		
1224	207.1393363553052	6.418767	1595615.4	1086571.1	1418802.8250000002	1495067.6		75		
1225	207.1391914536148	6.4203033	1538170.8	1460790.625	1320516.6	1554021.1		75		
1226	265.18149938739555	6.4223204	2185880.5	1505719.25	2136484.9	2205928.5		17	1226.0	(1S,8R,9R)-8-hydroxy-4-(propan-2-ylidene)-10-oxatricyclo[7.2.1.01,5]dodecane-8-carboxylic acid
1227	265.18127301342463	6.4244065	2067401.0	2137737.525	2017256.2	2275397.2		17		
1228	251.12983773809088	6.438025	1205868.2	1157429.9	1161040.95	1293627.9		17		
1229	586.4180353743848	6.4484177	0.0	0.0	0.0	0.0		72		
1230	271.1342300975844	6.4442263	1616582.2	1585283.025	1579060.3000000005	1571315.1		166		
1231	271.13399475814475	6.4462066	1564738.4	1546335.375	1523810.5499999998	1645006.9		166	1231.0	Emodin
1232	306.2576011596269	6.450792	3542254.5	2531626.425	3582846.95	3262643.5		35		
1233	139.98378996298848	6.422231	338696.66	329534.6575	299124.9275	342923.78		26		
1234	306.2573378364903	6.4551845	3332711.0	3521978.725	3368366.725	3382692.2		35		
1235	137.9883724606312	6.446216	915330.1	912263.99	922429.95	916040.3		31		
1236	395.36488976026993	6.477521	16279431.0	12594590.975	16318441.0	14893619.0		227	1236.0	Lys-C18:0
1237	417.3477680996649	6.4722857	1442017.1	1132671.3	1513566.125	1385967.8		-1		
1238	395.364751581191	6.472342	15835678.0	15988572.0	15674779.75	15367036.0		227	1238.0	Lys-C18:0
1239	417.3474101228653	6.4732375	1407453.1	1450518.65	1456582.9500000002	1427874.2		-1		
1240	278.2493981025265	6.500495	870976.25	2651625.69	1174763.675	1182329.1		34		
1241	278.24924725354515	6.5300493	4837212.5	3166228.125	6464343.5	0.0		34		
1242	244.1558836222326	6.4952197	1282807.1	886519.125	1372981.35	1262317.0		354		
1243	249.11126640229168	6.4968586	1254124.8	916038.6475	1339738.575	1301350.5		131		
1244	141.09189596865696	6.494885	1434728.2	1505489.15	1574707.525	1596153.2		-1		
1245	244.15570669855688	6.4948874	1216638.5	1265774.9875	1283388.375	1295016.1		354		
1246	249.11113033367712	6.4948845	1173977.8	1192045.9625	1255618.525	1286266.0		131		
1247	227.1290347637854	6.4953446	698436.25	678967.3125	715379.6625	702456.3		-1		
1248	190.99420380943656	6.493654	0.0	936688.39	1016431.0	1294407.0		-1		
1249	261.22284691636224	6.523097	852911.5	707098.58	261387.735	1205607.0		38	1249.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
1250	227.9842855898304	6.529541	1166320.1	888541.29	919909.85	1217667.6		42		
1251	275.20215118201367	6.5256095	0.0	540550.5175000001	637723.275	842719.44		350	1251.0	Spectral Match to 9-OxoOTrE from NIST14
1252	314.21070025692416	6.5190473	0.0	812176.675	933368.71	1244392.6		-1		
1253	292.2281913684488	6.520384	0.0	1557386.45	1817916.5	2439463.0		177		
1254	292.22775423432296	6.51398	198688.02	1081235.6275	1909763.535	412375.47		177		
1255	409.3446495265853	6.567943	200013.84	343315.0675	536435.955	310056.94		145		
1256	261.22285371731687	6.554298	828292.6	1135173.625	1129307.4	1166118.9		38	1256.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
1257	278.24937660653046	6.5543194	4615464.5	6003475.0	6084377.0	6439114.0		34		
1258	318.2420837296662	6.54977	1832535.8	2441783.9	2530270.5	2726275.2		-1		
1259	318.2419020740591	6.600387	1793640.9	2233937.125	3131619.125	0.0		-1		
1260	278.249226019521	6.6143236	6403876.0	6540765.375	7830081.375	0.0		34		
1261	672.4922786482522	6.5635977	0.0	41990.765	70350.87	0.0		72		
1262	288.2549505406332	6.5666156	1307495.8	886766.475	1285021.375	1377689.5		12	1262.0	Massbank:AU284606 Lauryl diethanolamide|N,N-bis(2-hydroxyethyl)dodecanamide
1263	288.25476960135063	6.5682616	1246771.8	1238135.975	1226552.35	1476756.0		12	1263.0	MassbankEU:SM876702 Lauryl diethanolamide|N,N-bis(2-hydroxyethyl)dodecanamide
1264	213.1496641977485	6.5744567	0.0	1266258.75	1455607.3250000002	1571829.1		63		
1265	181.1234748464016	6.575638	0.0	643914.715	751916.1699999999	879684.4		32		
1266	213.1480992078793	6.5923595	166691.47	339911.125	810385.1775	187638.3		63		
1267	314.2104018244534	6.537581	0.0	495196.25	970777.08	0.0		-1		
1268	213.14750628527324	6.5997853	166691.47	547801.8825	134290.8575	0.0		63		
1269	190.9941934804981	6.5906973	1375391.9	1396984.19	1246660.2999999998	1294407.0		191		
1270	694.4050070748937	6.597603	0.0	793326.0249999999	1091693.0	965545.4		33		
1271	694.4046233212171	6.5968113	0.0	626829.9375	1161850.1875	0.0		33		
1272	268.2650316607262	6.6001787	2426962.5	2648880.4	2768899.4000000004	2761928.2		300		
1273	371.3286788736576	6.5996375	3308169.5	3413174.375	3650036.925	3636980.5		27	1273.0	Massbank: Myristamidopropyl betaine|carboxymethyl-dimethyl-[3-(tetradecanoylamino)propyl]azanium
1274	162.9991768365218	6.5821953	947614.3	1012249.825	899326.0800000001	850313.06		3		
1275	268.26486171596946	6.6015487	2516392.5	2655534.825	2611917.375	2924673.2		300		
1276	371.3284909666083	6.6015563	3248575.0	3376896.925	3409575.1500000004	3828013.8		27	1276.0	Massbank: Myristamidopropyl betaine|carboxymethyl-dimethyl-[3-(tetradecanoylamino)propyl]azanium
1277	292.2287474192071	6.5780416	0.0	786256.6	1499510.11	1671152.9		177		
1278	314.21064916307944	6.5804014	0.0	688857.4349999999	646813.3300000001	784996.9		-1		
1279	128.9516312732652	6.6184545	1155389.1	1261683.0	904021.375	0.0		-1		
1280	169.97836171163206	6.6196623	2357529.8	2742354.875	1909702.9	2674874.2		140		
1281	199.98901144441925	6.6087203	5790429.5	6464998.25	4373056.625	5879037.0		243	1281.0	fMet CollisionEnergy:205060
1282	227.98406646216424	6.623987	1132013.1	1299803.975	868405.4349999999	1158987.5		42		
1283	302.3069768314795	6.6208005	605567.1	3753279.425	3532851.7	21875864.0		12	1283.0	Massbank:LU100204 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine
1284	139.98383505510654	6.6244226	266029.03	296038.6175	201430.2025	237999.36		26		
1285	170.0974622304474	6.6227956	697774.56	767376.5800000001	602874.96	750714.94		140		
1286	409.344551345028	6.6131396	200013.84	386610.855	580981.83	310056.94		145		
1287	278.2492884241765	6.632106	6206852.0	8150450.125	8868960.25	9687420.0		-1		
1288	292.22779779806666	6.635308	254988.73	743749.1150000001	714161.9125	481762.12		177		
1289	302.3068765129999	6.6300254	580065.3	3302565.0425	3292601.8	23053806.0		12	1289.0	Massbank:LU100204 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine
1290	318.2420517333265	6.63664	2694758.5	3498996.925	3588435.6	4223700.0		-1		
1291	332.1510262228624	6.6408744	1035683.25	1098515.125	1090836.1	1055635.6		220		
1292	337.1063614913112	6.6437855	10333577.0	7038733.5	9911742.0	10086996.0		-1		
1293	261.22280819166787	6.64795	1202719.0	1715474.775	1691297.4	1764390.9		38	1293.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
